date,country,new_cases,total_cases,new_deaths,total_deaths,weekly_cases,weekly_deaths,weekly_pct_growth_cases,weekly_pct_growth_deaths,biweekly_cases,biweekly_deaths,biweekly_pct_growth_cases,biweekly_pct_growth_deaths,new_cases_per_million,new_deaths_per_million,total_cases_per_million,total_deaths_per_million,weekly_cases_per_million,weekly_deaths_per_million,biweekly_cases_per_million,biweekly_deaths_per_million,total_deaths_per_100k,new_deaths_per_100k,new_cases_7_day_avg_right,new_deaths_7_day_avg_right,new_cases_per_million_7_day_avg_right,new_deaths_per_million_7_day_avg_right,new_deaths_per_100k_7_day_avg_right,cfr,cfr_100_cases,cfr_short_term,days_since_100_total_cases,days_since_5_total_deaths,days_since_1_total_cases_per_million,days_since_0_1_total_deaths_per_million,days_since_100_total_cases_and_5m_pop,GDP,GDP_scaled,country,c1m_school_closing,c2m_workplace_closing,c3m_cancel_public_events,c4m_restrictions_on_gatherings,c5m_close_public_transport,c6m_stay_at_home_requirements,c7m_restrictions_on_internal_movement,c8ev_international_travel_controls,e1_income_support,e2_debt_contract_relief,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h6m_facial_coverings,h7_vaccination_policy,v2a_vaccine_availability__summary,stringency_index,containment_health_index,v2_vaccine_availability__summary,stringency_index_nonvax,stringency_index_vax,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2022-07-11,United States,55577.0,87543553.0,106.0,1012614.0,751168.0,2422.0,-3.4,-9.4,1529106.0,5095.0,10.2,9.2,162.72755,0.31036437,256324.53,2964.8992,2199.3943,7.091533,4477.17,14.917986,296.48993,0.031036438,107309.71,346.0,314.1992,1.0130762,0.101307616,1.1566974,1.1566974,0.32130325,860.0,859.0,855.0,851.0,860.0,26230.791064733,94.47789005032158,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,456908.0,47046,0.0,0,0.0
2022-07-12,United States,57136.0,87600689.0,111.0,1012725.0,762108.0,2446.0,-2.3,-8.9,1542064.0,5130.0,10.6,10.3,167.29225,0.32500422,256491.83,2965.224,2231.4263,7.161804,4515.111,15.020465,296.52243,0.03250042,108872.57,349.42856,318.77518,1.0231149,0.10231149,1.1560696,1.1560696,0.31982553,861.0,860.0,856.0,852.0,861.0,26236.11766892468,94.4859386702258,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,465230.0,47935,0.0,0,0.0
2022-07-13,United States,113656.0,87714345.0,279.0,1013004.0,830017.0,2606.0,13.8,2.3,1559190.0,5153.0,11.5,11.5,332.78088,0.81690246,256824.61,2966.041,2430.2615,7.630279,4565.255,15.087808,296.6041,0.081690244,118573.86,372.2857,347.1802,1.0900398,0.10900398,1.1548898,1.1548898,0.33679172,862.0,861.0,857.0,853.0,862.0,26241.442236309056,94.49398421246796,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.76,43.88,3,40.74,25.93,1152537773,1495851445,502436204,3764.11,10072.66,428913699,4393.1,12984.95,0,473550.0,48783,47.213,254068532,2205.64
2022-07-14,United States,184135.0,87898480.0,651.0,1013655.0,844463.0,2788.0,13.5,16.6,1588532.0,5179.0,12.2,7.3,539.141,1.9061058,257363.75,2967.9473,2472.5588,8.163169,4651.1675,15.163935,296.7947,0.19061057,120637.57,398.2857,353.2227,1.1661669,0.116616696,1.1532111,1.1532111,0.35838333,863.0,862.0,858.0,854.0,863.0,26246.764766886303,94.50202667704826,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,495802.0,49686,0.0,0,0.0
2022-07-15,United States,156001.0,88054481.0,711.0,1014366.0,854713.0,2898.0,15.4,18.9,1595574.0,5335.0,12.3,10.8,456.7656,2.0817838,257820.52,2970.029,2502.5706,8.485245,4671.786,15.620698,297.0029,0.20817837,122101.86,414.0,357.51007,1.2121779,0.12121779,1.1519754,1.1519754,0.3715594,864.0,863.0,859.0,855.0,864.0,26252.085260656488,94.51006606396685,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,518054.0,50572,0.0,0,0.0
2022-07-16,United States,138983.0,88193464.0,455.0,1014821.0,873101.0,2862.0,16.6,16.7,1621701.0,5314.0,12.9,6.5,406.93747,1.3322245,258227.45,2971.3613,2556.41,8.379838,4748.285,15.559211,297.1361,0.13322245,124728.71,408.85715,365.20142,1.1971197,0.11971197,1.150676,1.150676,0.39249945,865.0,864.0,860.0,856.0,865.0,26257.403717619483,94.51810237322351,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,540301.0,51461,0.0,0,0.0
2022-07-17,United States,182741.0,88376205.0,472.0,1015293.0,888229.0,2785.0,19.4,13.5,1631998.0,5239.0,10.0,1.9,535.0594,1.3819999,258762.52,2972.7432,2600.704,8.154385,4778.4346,15.339613,297.27432,0.13819999,126889.86,397.85715,371.52917,1.1649121,0.11649121,1.1488308,1.1488308,0.37429324,866.0,865.0,861.0,857.0,866.0,26262.720137775294,94.52613560481824,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,562555.0,52363,0.0,0,0.0
2022-07-18,United States,57577.0,88433782.0,154.0,1015447.0,890229.0,2833.0,18.5,17.0,1641397.0,5255.0,9.7,1.4,168.58348,0.45090672,258931.1,2973.194,2606.56,8.294928,4805.954,15.38646,297.3194,0.045090675,127175.57,404.7143,372.36572,1.1849896,0.11849896,1.1482569,1.1482569,0.3823929,867.0,866.0,862.0,858.0,867.0,26268.03452112392,94.5341657587511,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,584802.0,53259,0.0,0,0.0
2022-07-19,United States,56070.0,88489852.0,173.0,1015620.0,889163.0,2895.0,16.7,18.4,1651271.0,5341.0,9.6,3.6,164.17105,0.5065381,259095.27,2973.7007,2603.439,8.476461,4834.865,15.638266,297.37006,0.050653808,127023.29,413.57144,371.91983,1.210923,0.121092305,1.1477249,1.1477249,0.38672188,868.0,867.0,863.0,859.0,868.0,26273.346867665477,94.5421928350222,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,607056.0,54161,0.0,0,0.0
2022-07-20,United States,101687.0,88591539.0,351.0,1015971.0,877194.0,2967.0,5.7,13.9,1707211.0,5573.0,13.8,8.5,297.73605,1.027716,259393.0,2974.7283,2568.394,8.687275,4998.6553,16.317554,297.47284,0.1027716,125313.43,423.85715,366.91342,1.2410393,0.124103926,1.1468036,1.1468036,0.3989142,869.0,868.0,864.0,860.0,869.0,26278.657177399906,94.55021683363144,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.75,43.87,3,40.74,25.93,1156768785,1504483645,503352474,3768.81,10108.74,429434422,4400.85,13061.11,0,629304.0,55075,47.114998,256881607,2229.48
2022-07-21,United States,179375.0,88770914.0,705.0,1016676.0,872434.0,3021.0,3.3,8.4,1716897.0,5809.0,15.8,14.1,525.20386,2.064216,259918.2,2976.7925,2554.457,8.845385,5027.0156,17.008553,297.67926,0.20642158,124633.43,431.57144,364.92242,1.2636263,0.12636264,1.1452805,1.1452805,0.40217367,870.0,869.0,865.0,861.0,870.0,26283.96545032703,94.55823775457864,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,612172.0,56119,0.0,0,0.0
2022-07-22,United States,158884.0,88929798.0,675.0,1017351.0,875317.0,2985.0,2.4,3.0,1730030.0,5883.0,15.7,16.1,465.2069,1.9763769,260383.4,2978.769,2562.8982,8.739978,5065.4688,17.225224,297.8769,0.19763769,125045.29,426.42856,366.12833,1.2485683,0.12485683,1.1439934,1.1439934,0.39167678,871.0,870.0,866.0,862.0,871.0,26289.27168644709,94.56625559786409,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,595042.0,57180,0.0,0,0.0
2022-07-23,United States,148445.0,89078243.0,494.0,1017845.0,884779.0,3024.0,1.3,5.7,1757880.0,5886.0,16.2,16.2,434.64188,1.4464151,260818.05,2980.2153,2590.6028,8.854169,5147.0127,17.234007,298.02155,0.14464152,126397.0,432.0,370.0861,1.2648813,0.12648812,1.1426415,1.1426415,0.36432987,872.0,871.0,867.0,863.0,872.0,26294.575885760016,94.5742703634877,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.87,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,577918.0,58236,0.0,0,0.0
2022-07-24,United States,206657.0,89284900.0,635.0,1018480.0,908695.0,3187.0,2.3,14.4,1796924.0,5972.0,18.4,17.2,605.08466,1.8592583,261423.14,2982.0747,2660.628,9.331427,5261.332,17.485811,298.20746,0.18592583,129813.57,455.2857,380.0897,1.333061,0.1333061,1.140708,1.140708,0.3773996,873.0,872.0,868.0,864.0,873.0,26299.87804826582,94.58228205144948,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,560786.0,59302,0.0,0,0.0
2022-07-25,United States,53259.0,89338159.0,159.0,1018639.0,904377.0,3192.0,1.6,12.7,1794606.0,6025.0,17.4,18.3,155.94054,0.46554658,261579.08,2982.5403,2647.9849,9.346066,5254.545,17.640995,298.25403,0.046554655,129196.71,456.0,378.28357,1.3351524,0.13351524,1.140206,1.140206,0.37345868,874.0,873.0,869.0,865.0,874.0,26305.17817396432,94.59029066174918,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,543653.0,60346,0.0,0,0.0
2022-07-26,United States,54599.0,89392758.0,173.0,1018812.0,902906.0,3192.0,1.5,10.3,1792069.0,6087.0,16.2,18.7,159.86401,0.5065381,261738.94,2983.0466,2643.678,9.346066,5247.1167,17.822529,298.30466,0.050653808,128986.57,456.0,377.66827,1.3351524,0.13351524,1.139703,1.139703,0.36559343,875.0,874.0,870.0,866.0,875.0,26310.47626285575,94.59829619438712,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.74,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,526523.0,61408,0.0,0,0.0
2022-07-27,United States,106403.0,89499161.0,303.0,1019115.0,907622.0,3144.0,3.5,6.0,1784816.0,6111.0,14.5,18.6,311.54434,0.88717365,262050.48,2983.9338,2657.486,9.205524,5225.8804,17.8928,298.3934,0.088717364,129660.29,449.14285,379.6409,1.3150749,0.1315075,1.1386867,1.1386867,0.35396278,876.0,875.0,871.0,867.0,876.0,26315.77231494005,94.60629864936328,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93,556522897,724320695,242218468,3656.08,9835.28,206461956,4271.68,12726.36,0,509389.0,62459,45.535,123641920,2188.39
2022-07-28,United States,168680.0,89667841.0,631.0,1019746.0,896927.0,3070.0,2.8,1.6,1769361.0,6091.0,11.4,17.6,493.88928,1.8475465,262544.38,2985.7815,2626.1716,8.988855,5180.6284,17.83424,298.57816,0.18475464,128132.43,438.57144,375.16736,1.2841221,0.12841222,1.1372483,1.1372483,0.3448551,877.0,876.0,872.0,868.0,877.0,26321.066330217232,94.61429802667756,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,503324.0,61282,0.0,0,0.0
2022-07-29,United States,160831.0,89828672.0,696.0,1020442.0,898874.0,3091.0,2.7,3.6,1774191.0,6076.0,11.2,13.9,470.90768,2.0378642,263015.28,2987.8193,2631.8723,9.050343,5194.7705,17.79032,298.78192,0.20378642,128410.57,441.57144,375.98175,1.292906,0.12929061,1.1359869,1.1359869,0.3476303,878.0,877.0,873.0,869.0,878.0,26326.35830868717,94.6222943263299,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,497252.0,60092,0.0,0,0.0
2022-07-30,United States,144834.0,89973506.0,520.0,1020962.0,895263.0,3117.0,1.2,3.1,1780042.0,6141.0,9.8,15.6,424.069,1.5225422,263439.34,2989.3418,2621.2996,9.12647,5211.9023,17.980639,298.93417,0.15225422,127894.71,445.2857,374.47134,1.3037814,0.13037814,1.1347363,1.1347363,0.3553376,879.0,878.0,874.0,870.0,879.0,26331.64825035003,94.63028754832044,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,491185.0,58954,0.0,0,0.0
2022-07-31,United States,259377.0,90232883.0,631.0,1021593.0,947983.0,3113.0,4.3,-2.3,1856678.0,6300.0,13.8,20.3,759.447,1.8475465,264198.8,2991.1895,2775.6619,9.114758,5436.2896,18.446184,299.11893,0.18475464,135426.14,444.7143,396.52313,1.3021083,0.13021082,1.1321738,1.1321738,0.3568178,880.0,879.0,875.0,871.0,880.0,26336.936155205767,94.63827769264918,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,485113.0,57755,0.0,0,0.0
2022-08-01,United States,37913.0,90270796.0,137.0,1021730.0,932637.0,3091.0,3.1,-3.2,1837014.0,6283.0,11.9,19.6,111.007965,0.40113133,264309.8,2991.5906,2730.7292,9.050343,5378.7144,18.39641,299.15906,0.040113132,133233.86,441.57144,390.1042,1.292906,0.12929061,1.13185,1.13185,0.3531292,881.0,880.0,876.0,872.0,881.0,26342.2220232542,94.64626475931584,United States,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,30.73,43.86,3,40.74,25.93,0,0,0,0.0,0.0,0,0.0,0.0,0,479048.0,56567,0.0,0,0.0
2022-08-02,United States,37944.0,90308740.0,118.0,1021848.0,915982.0,3036.0,1.4,-4.9,1818888.0,6228.0,10.2,16.6,111.09873,0.34549996,264420.9,2991.936,2681.964,8.889304,5325.642,18.23537,299.1936,0.034549996,130854.57,433.7143,383.13773,1.2699006,0.12699006,1.1315051,1.1315051,0.34313655,882.0,881.0,877.0,873.0,882.0,26347.50585449551,94.65424874832064,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.58,45.05,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,472978.0,55433,0.0,0,0.0
2022-08-03,United States,119038.0,90427778.0,400.0,1022248.0,928617.0,3133.0,2.3,-0.3,1836239.0,6277.0,7.6,12.6,348.53918,1.1711863,264769.44,2993.1072,2718.9587,9.173317,5376.445,18.378841,299.31073,0.117118634,132659.58,447.57144,388.4227,1.3104738,0.13104738,1.130458,1.130458,0.34478015,883.0,882.0,878.0,874.0,883.0,26352.78764892975,94.66222965966374,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78,1213574876,1594777470,527014794,3895.71,10493.93,448808812,4552.2,13676.96,0,466906.0,54267,48.292,272064691,2345.94
2022-08-04,United States,161349.0,90589127.0,720.0,1022968.0,921286.0,3222.0,2.7,5.0,1818213.0,6292.0,5.9,8.3,472.42435,2.1081355,265241.88,2995.2153,2697.494,9.433906,5323.6655,18.422762,299.52155,0.21081354,131612.28,460.2857,385.35626,1.3477008,0.13477008,1.1292393,1.1292393,0.35626736,884.0,883.0,879.0,875.0,884.0,26358.06740655686,94.670207493345,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,481289.0,53877,0.0,0,0.0
2022-08-05,United States,149835.0,90738962.0,715.0,1023683.0,910290.0,3241.0,1.3,4.9,1809164.0,6332.0,4.6,7.6,438.71176,2.0934956,265680.6,2997.3088,2665.298,9.489537,5297.1704,18.539879,299.7309,0.20934956,130041.43,463.0,380.75687,1.3556482,0.13556482,1.1281626,1.1281626,0.3589521,885.0,884.0,880.0,876.0,885.0,26363.345127376728,94.67818224936426,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,495679.0,53559,0.0,0,0.0
2022-08-06,United States,131403.0,90870365.0,560.0,1024243.0,896859.0,3281.0,0.2,5.3,1792122.0,6398.0,1.9,8.7,384.7435,1.6396608,266065.3,2998.9485,2625.9724,9.606656,5247.272,18.733126,299.89484,0.16396609,128122.71,468.7143,375.13892,1.3723794,0.13723794,1.1271474,1.1271474,0.3614941,886.0,885.0,881.0,877.0,886.0,26368.62081138941,94.6861539277216,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,510059.0,53173,0.0,0,0.0
2022-08-07,United States,150569.0,91020934.0,611.0,1024854.0,788051.0,3261.0,-16.9,4.8,1736034.0,6374.0,-3.4,6.7,440.8609,1.7889872,266506.2,3000.7375,2307.3865,9.548097,5083.0483,18.662853,300.07376,0.1788987,112578.71,465.85715,329.62662,1.3640138,0.13640139,1.1259542,1.1259542,0.36357474,887.0,886.0,882.0,878.0,887.0,26373.894458595023,94.69412252841718,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,524437.0,52785,0.0,0,0.0
2022-08-08,United States,33241.0,91054175.0,162.0,1025016.0,783379.0,3286.0,-16.0,6.3,1716016.0,6377.0,-4.4,5.8,97.328514,0.47433046,266603.5,3001.212,2293.707,9.621296,5024.436,18.671638,300.1212,0.047433045,111911.29,469.42856,327.67242,1.3744708,0.13744707,1.125721,1.125721,0.3655685,888.0,887.0,883.0,879.0,888.0,26379.16606899351,94.70208805145096,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,538822.0,52409,0.0,0,0.0
2022-08-09,United States,32807.0,91086982.0,121.0,1025137.0,778242.0,3289.0,-15.0,8.3,1694224.0,6325.0,-5.5,3.9,96.05778,0.35428387,266699.56,3001.5662,2278.666,9.630079,4960.63,18.519384,300.15662,0.035428386,111177.43,469.85715,325.5237,1.3757256,0.13757257,1.1254485,1.1254485,0.3673781,889.0,888.0,884.0,880.0,889.0,26384.43564258475,94.71005049682272,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.57,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,553213.0,52095,0.0,0,0.0
2022-08-10,United States,98627.0,91185609.0,337.0,1025474.0,757831.0,3226.0,-18.4,3.0,1686448.0,6359.0,-5.5,4.1,288.7765,0.9867245,266988.34,3002.5527,2218.9033,9.445618,4937.8623,18.618935,300.25528,0.09867245,108261.57,460.85715,316.98618,1.3493739,0.13493739,1.1246006,1.1246006,0.34030145,890.0,889.0,885.0,881.0,890.0,26389.703179368807,94.7180098645326,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78,1217455148,1605232970,527808446,3903.36,10528.33,449749365,4560.69,13776.05,0,567595.0,51735,48.148,274232366,2364.39
2022-08-11,United States,137268.0,91322877.0,800.0,1026274.0,733750.0,3306.0,-20.4,2.6,1655036.0,6528.0,-6.5,7.2,401.91602,2.3423727,267390.25,3004.8953,2148.395,9.679855,4845.8887,19.11376,300.48953,0.23423727,104821.43,472.2857,306.91357,1.3828365,0.13828364,1.1237863,1.1237863,0.35447875,891.0,890.0,886.0,882.0,891.0,26394.968679345795,94.7259661545807,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,546402.0,49834,0.0,0,0.0
2022-08-12,United States,138358.0,91461235.0,774.0,1027048.0,722273.0,3365.0,-20.7,3.8,1632563.0,6606.0,-8.0,8.7,405.10748,2.2662456,267795.38,3007.1614,2114.7908,9.852605,4780.089,19.342142,300.71616,0.22662455,103181.86,480.7143,302.11295,1.407515,0.1407515,1.1229326,1.1229326,0.3673653,892.0,891.0,887.0,883.0,892.0,26400.23214251565,94.733919366967,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,525225.0,47964,0.0,0,0.0
2022-08-13,United States,125122.0,91586357.0,587.0,1027635.0,715992.0,3392.0,-20.2,3.4,1612851.0,6673.0,-9.4,8.7,366.35294,1.7187159,268161.72,3008.8801,2096.4001,9.93166,4722.3726,19.538317,300.88803,0.17187159,102284.57,484.57144,299.48572,1.4188086,0.14188085,1.1220394,1.1220394,0.36527437,893.0,892.0,888.0,884.0,893.0,26405.49356887827,94.7418695016913,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,504046.0,46137,0.0,0,0.0
2022-08-14,United States,136195.0,91722552.0,661.0,1028296.0,701618.0,3442.0,-11.0,5.6,1489669.0,6703.0,-19.8,6.4,398.7743,1.9353855,268560.5,3010.8154,2054.3135,10.078058,4361.6997,19.626156,301.08154,0.19353855,100231.14,491.7143,293.47336,1.4397227,0.14397226,1.121094,1.121094,0.3736082,894.0,893.0,889.0,885.0,894.0,26410.75295843376,94.74981655875376,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.04,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,482859.0,44246,0.0,0,0.0
2022-08-15,United States,30589.0,91753141.0,132.0,1028428.0,698966.0,3412.0,-10.8,3.8,1482345.0,6698.0,-19.3,6.6,89.563545,0.38649148,268650.06,3011.2021,2046.5486,9.990219,4340.2554,19.611515,301.1202,0.03864915,99852.29,487.42856,292.36407,1.4271742,0.14271742,1.120864,1.120864,0.3748256,895.0,894.0,890.0,886.0,895.0,26416.010311182123,94.7577605381544,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.03,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,461676.0,42363,0.0,0,0.0
2022-08-16,United States,21098.0,91774239.0,117.0,1028545.0,687257.0,3408.0,-11.7,3.6,1465499.0,6697.0,-19.4,7.5,61.774223,0.342572,268711.84,3011.5447,2012.265,9.978508,4290.931,19.608587,301.15445,0.0342572,98179.57,486.85715,287.46643,1.4255011,0.14255011,1.1207339,1.1207339,0.37999284,896.0,895.0,891.0,887.0,896.0,26421.26562712336,94.7657014398932,United States,1,1,0,0,2,1,0,1,0,0,2,3,1,2,5,3,32.56,45.03,3,42.59,27.78,0,0,0,0.0,0.0,0,0.0,0.0,0,440495.0,40489,0.0,0,0.0
2022-08-17,United States,99341.0,91873580.0,343.0,1028888.0,687971.0,3414.0,-9.2,5.8,1445802.0,6640.0,-21.3,5.8,290.86707,1.0042922,269002.7,3012.5488,2014.3556,9.996076,4233.259,19.441692,301.25488,0.10042923,98281.57,487.7143,287.76508,1.4280107,0.14280108,1.1198955,1.1198955,0.43322068,897.0,896.0,892.0,888.0,897.0,26426.518906257348,94.77363926397,United States,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44,1220297477,1612870270,528497753,3907.61,10553.54,450208895,4566.9,13860.0,0,419309.0,38619,47.976,275941810,2379.31
2022-08-18,United States,126626.0,92000206.0,730.0,1029618.0,677329.0,3344.0,-7.7,1.1,1411079.0,6650.0,-22.4,5.7,370.7566,2.1374152,269373.47,3014.6863,1983.1962,9.791118,4131.5913,19.470972,301.46863,0.21374151,96761.29,477.7143,283.31375,1.3987311,0.13987312,1.1191475,1.1191475,0.42686874,898.0,897.0,893.0,889.0,898.0,26431.77014858421,94.781574010385,United States,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44,0,0,0,0.0,0.0,0,0.0,0.0,0,416684.0,39663,0.0,0,0.0
2022-08-19,United States,120016.0,92120222.0,759.0,1030377.0,658987.0,3329.0,-8.8,-1.1,1381260.0,6694.0,-23.7,5.7,351.40274,2.222326,269724.88,3016.9087,1929.4915,9.747198,4044.282,19.599804,301.69086,0.22223261,94141.0,475.57144,275.64163,1.3924569,0.13924569,1.1185133,1.1185133,0.42775896,899.0,898.0,894.0,890.0,899.0,26437.019354104006,94.78950567913824,United States,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44,0,0,0,0.0,0.0,0,0.0,0.0,0,414059.0,40709,0.0,0,0.0
2022-08-20,United States,114305.0,92234527.0,536.0,1030913.0,648170.0,3278.0,-9.5,-3.4,1364162.0,6670.0,-23.9,4.3,334.68112,1.5693897,270059.53,3018.478,1897.8196,9.597872,3994.2197,19.529531,301.8478,0.15693897,92595.71,468.2857,271.1171,1.3711246,0.13711245,1.1177083,1.1177083,0.43255025,900.0,899.0,895.0,891.0,900.0,26442.26652281661,94.79743427022956,United States,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44,0,0,0,0.0,0.0,0,0.0,0.0,0,411426.0,41767,0.0,0,0.0
2022-08-21,United States,132950.0,92367477.0,614.0,1031527.0,644925.0,3231.0,-8.1,-6.1,1346543.0,6673.0,-22.4,4.7,389.27307,1.797771,270448.8,3020.276,1888.3184,9.460258,3942.6318,19.538317,302.0276,0.1797771,92132.14,461.57144,269.75977,1.3514653,0.13514654,1.1167643,1.1167643,0.44034073,901.0,900.0,896.0,892.0,901.0,26447.51165472198,94.80535978365889,United States,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.22,39.68,3,34.26,19.44,0,0,0,0.0,0.0,0,0.0,0.0,0,408795.0,42831,0.0,0,0.0
2022-08-22,United States,28624.0,92396101.0,141.0,1031668.0,642960.0,3240.0,-8.0,-5.0,1341926.0,6652.0,-21.8,4.3,83.8101,0.41284317,270532.62,3020.6887,1882.565,9.486609,3929.1135,19.47683,302.06888,0.04128432,91851.43,462.85715,268.93784,1.3552299,0.13552299,1.116571,1.116571,0.44858384,902.0,901.0,897.0,893.0,902.0,26452.75474982022,94.81328221942638,United States,1,1,0,0,0,1,0,1,0,0,2,3,1,2,5,3,24.21,39.68,3,34.26,19.44,0,0,0,0.0,0.0,0,0.0,0.0,0,406169.0,43891,0.0,0,0.0
